timestamp_us,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_x,adxl_y,adxl_z,altitude
935972556,49,-731,4175,41,-36,-13,1,-1,19,388.78918
935977558,46,-718,4196,39,-35,-14,1,-1,19,388.7824
935983556,44,-722,4195,37,-32,-11,2,-3,18,388.7866
935987558,17,-729,4235,35,-28,-10,2,-3,18,388.785
935992556,12,-731,4226,32,-33,-14,1,-3,20,388.80695
935997558,22,-724,4191,33,-34,-12,1,-3,20,388.8179
936002556,21,-719,4182,29,-41,-13,1,-4,20,388.7824
936007558,18,-725,4217,31,-39,-15,1,-4,20,388.79858
936012556,15,-735,4145,29,-43,-14,2,-2,21,388.7944
936017558,19,-730,4165,30,-46,-12,2,-2,21,388.80276
936022556,24,-757,4123,31,-47,-16,3,-2,18,388.80695
936027558,1,-760,4124,32,-49,-17,3,-2,18,388.82053
936032556,48,-736,4138,35,-54,-17,0,-2,19,388.81894
936037558,52,-722,4117,39,-53,-14,0,-2,19,388.84192
936042556,52,-750,4115,40,-52,-17,2,-1,21,388.82993
936047558,90,-745,4132,39,-49,-17,2,-1,21,388.83252
936052556,60,-750,4129,41,-43,-16,0,-2,20,388.82574
936057558,65,-738,4159,42,-41,-14,0,-2,20,388.81216
936062556,67,-740,4155,46,-35,-16,2,-3,21,388.81113
936067558,48,-722,4160,45,-35,-13,2,-3,21,388.79962
936072556,58,-723,4181,41,-36,-13,2,-4,18,388.796
936077558,41,-710,4170,42,-33,-14,2,-4,18,388.8085
936083556,32,-717,4198,39,-32,-12,2,0,19,388.84454
936087558,20,-723,4204,35,-37,-14,2,0,19,388.82834
936092556,37,-717,4203,34,-36,-16,0,-3,19,388.82574
936097558,20,-712,4169,30,-37,-15,0,-3,19,388.85968
936102556,20,-708,4188,29,-38,-15,-1,-1,18,388.8085
936107558,33,-708,4151,27,-41,-11,-1,-1,18,388.8085
936112556,12,-726,4151,25,-47,-13,2,-3,20,388.80954
936117558,8,-715,4153,23,-50,-13,2,-3,20,388.82156
936122556,35,-747,4131,26,-50,-17,2,-2,19,388.8179
936127558,42,-721,4150,28,-47,-14,2,-2,19,388.81113
936132556,69,-760,4106,29,-49,-15,2,-2,20,388.83356
936137558,58,-765,4105,32,-45,-16,2,-1,20,388.85132
936142556,52,-777,4111,35,-44,-14,2,-1,20,388.8393
936147558,43,-760,4114,39,-43,-16,2,-1,18,388.83356
936152556,45,-773,4124,49,-43,-15,2,-1,18,388.8367
936157558,58,-745,4123,48,-41,-16,2,0,20,388.82156
936162556,54,-715,4151,48,-41,-18,2,0,20,388.82053
936167558,59,-707,4193,46,-39,-17,2,-1,18,388.8153
936172556,29,-672,4192,44,-36,-17,2,-1,18,388.7824
936177558,31,-693,4200,41,-34,-14,1,-2,20,388.8179
936183556,38,-709,4240,42,-32,-13,1,-2,20,388.8393
936187558,19,-729,4198,36,-37,-13,1,-3,21,388.83252
936192556,23,-719,4224,35,-38,-14,1,-3,21,388.82993
936197558,40,-699,4212,31,-41,-14,-1,0,21,388.79337
936202556,26,-717,4211,32,-43,-13,-1,0,21,388.81635
936207558,29,-706,4185,31,-43,-12,1,-2,19,388.8085
936212556,41,-718,4167,24,-44,-14,1,-2,19,388.78763
936217558,35,-733,4183,30,-44,-16,2,-2,17,388.7772
936222556,24,-752,4147,27,-45,-14,2,-2,17,388.79858
936227558,50,-748,4117,26,-44,-16,1,-2,19,388.82053
936232556,40,-767,4103,29,-45,-15,1,-2,19,388.82574
936237558,37,-769,4097,35,-47,-16,2,-3,19,388.8179
936242556,60,-748,4110,36,-45,-17,2,-3,19,388.80276
936247558,63,-760,4102,38,-44,-17,-1,-2,17,388.81113
936252556,59,-739,4109,47,-41,-15,-1,-2,17,388.79858
936257558,39,-736,4143,47,-39,-17,2,-5,22,388.77823
936262556,47,-713,4139,49,-38,-13,2,-5,22,388.78137
936267558,20,-727,4162,51,-37,-18,1,-2,20,388.7772
936272556,59,-720,4177,48,-37,-16,1,-2,20,388.77457
936277558,38,-708,4225,45,-41,-16,2,-3,18,388.8012
936283556,44,-708,4242,44,-38,-18,2,-3,18,388.7918
936287558,83,-708,4237,39,-39,-10,2,-1,17,388.7678
936292556,44,-706,4221,33,-35,-13,2,-1,17,388.7944
936297558,27,-688,4193,31,-39,-16,1,-3,16,388.79337
936302556,19,-701,4213,29,-38,-16,1,-3,16,388.78763
936307558,14,-740,4162,23,-37,-13,2,-2,20,388.8059
936312556,45,-731,4154,25,-41,-12,2,-2,20,388.81113
936317558,0,-741,4164,27,-46,-16,2,-2,19,388.79962
936322556,32,-738,4120,28,-46,-17,2,-2,19,388.79337
936327558,32,-747,4105,31,-50,-17,1,-2,17,388.77563
936332556,42,-745,4096,34,-46,-14,1,-2,17,388.77042
936337558,69,-721,4088,34,-45,-15,1,-4,19,388.8153
936342556,38,-734,4105,38,-42,-16,1,-4,19,388.81216
936347558,59,-753,4116,39,-44,-15,1,-4,18,388.83096
936352556,55,-735,4145,41,-43,-12,2,-3,18,388.84036
936357558,53,-735,4157,40,-39,-15,2,-3,18,388.8367
936362556,50,-720,4185,41,-40,-16,0,-1,15,388.83356
936367558,47,-747,4211,43,-34,-14,0,-1,15,388.82053
936372556,53,-729,4209,41,-33,-12,2,-1,20,388.81372
936377558,44,-736,4210,41,-30,-15,2,-1,20,388.85236
936387556,19,-722,4246,35,-32,-18,2,-2,21,388.8179
936389558,-6,-701,4189,37,-35,-16,3,-1,23,388.8179
936392556,-6,-701,4189,37,-35,-16,3,-1,23,388.8012
936397558,16,-717,4167,29,-41,-13,3,-1,23,388.80276
936402556,22,-717,4161,28,-43,-15,1,-2,21,388.83252
936407558,0,-738,4148,32,-48,-15,1,-2,21,388.82312
936412556,41,-722,4153,29,-47,-19,0,-2,22,388.81372
936417558,18,-728,4133,30,-51,-16,0,-2,22,388.82574
936422556,49,-743,4120,30,-50,-18,2,-2,19,388.8273
936427558,54,-734,4115,28,-52,-16,2,-2,19,388.82156
936432556,54,-759,4126,37,-52,-15,1,-3,22,388.79077
936437558,46,-731,4137,36,-48,-14,1,-3,22,388.7866
