timestamp_us,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_x,adxl_y,adxl_z,altitude
106530558,34,-7,4214,38,-43,-16,4,-4,19,387.95554
106539556,26,-10,4260,41,-40,-18,5,-2,20,387.96182
106541558,12,-5,4234,35,-41,-17,5,-2,20,387.96182
106545556,17,-12,4198,36,-39,-21,5,-2,20,387.96808
106550558,12,-18,4237,36,-41,-19,4,-3,16,387.9926
106555556,-35,-7,4249,40,-41,-17,4,-3,16,387.95032
106560558,-3,-24,4256,34,-40,-13,4,-1,18,387.95294
106565556,-23,-13,4215,36,-41,-10,4,-1,18,387.94092
106570558,21,-19,4235,34,-41,-9,5,-1,19,387.93155
106575556,-5,1,4229,38,-42,-12,5,-1,19,387.93414
106580558,0,-18,4229,37,-42,-20,4,-2,20,387.9451
106585556,-4,-18,4231,37,-40,-21,4,-2,20,387.95294
106590558,2,-1,4240,39,-43,-23,4,0,19,387.93832
106595556,-15,4,4231,37,-41,-23,4,0,19,387.9331
106600558,-27,13,4229,36,-45,-18,5,-2,21,387.93155
106605556,-8,-22,4241,39,-43,-15,5,-2,21,387.91693
106610558,1,-3,4235,39,-42,-13,3,-2,17,387.9451
106615556,-10,-10,4226,39,-40,-10,3,-2,17,387.9545
106620558,14,15,4232,38,-40,-12,5,-1,17,387.94772
106625556,0,16,4217,34,-40,-13,5,-1,17,387.93155
106630558,15,-13,4249,35,-41,-13,4,-3,19,387.98166
106639556,-4,-16,4245,38,-37,-13,4,-3,19,387.97644
106641558,-7,1,4223,39,-40,-16,5,-2,23,387.97644
106645556,-5,-5,4262,36,-42,-20,5,-2,23,387.9467
106650558,1,27,4247,36,-39,-18,5,-2,20,387.93414
106655556,13,-1,4240,37,-44,-14,3,-2,20,387.94772
106660558,15,0,4246,37,-42,-15,3,-2,20,387.92526
106665556,-7,15,4212,36,-41,-13,4,-1,22,387.9211
106670558,20,2,4232,34,-41,-16,4,-1,22,387.95554
106675556,-12,-5,4217,35,-39,-14,5,-2,23,387.96964
106680558,32,10,4209,35,-41,-14,5,-2,23,387.95868
106685556,1,-8,4229,35,-41,-14,5,-1,23,387.95712
106690558,8,-2,4216,37,-42,-10,5,-1,23,387.93048
106695556,-2,-3,4224,36,-45,-13,4,-1,20,387.93155
106700558,4,28,4233,37,-41,-12,4,-1,20,387.9237
106705556,6,11,4227,35,-39,-13,8,-2,23,387.93048
106710558,-7,9,4213,39,-42,-11,8,-2,23,387.883
106715556,0,20,4226,35,-42,-14,1,-3,20,387.91953
106720558,28,7,4202,36,-42,-9,1,-3,20,387.93832
106725556,-13,-7,4241,37,-42,-10,6,-2,18,387.93832
106730558,6,9,4245,37,-42,-12,6,-2,18,387.93988
106739556,-1,3,4247,36,-43,-14,4,-1,21,387.90857
106741558,7,8,4220,34,-42,-16,4,-1,21,387.91586
106745556,21,-30,4228,36,-41,-15,6,1,21,387.92215
106750558,-3,-3,4252,37,-44,-16,6,1,21,387.93414
106755556,-11,4,4236,36,-42,-17,4,-3,19,387.9143
106760558,9,15,4241,35,-42,-15,4,-3,19,387.95712
106765556,-2,-8,4210,39,-39,-18,5,-1,18,387.9451
106770558,0,11,4212,36,-43,-16,5,-1,18,387.94092
106775556,-13,0,4232,34,-41,-16,4,-3,21,387.9467
106780558,21,-1,4218,36,-43,-14,4,-3,21,387.93048
106785556,7,3,4241,37,-41,-12,5,-3,21,387.9331
106790558,2,-29,4228,38,-43,-13,5,-3,21,387.9467
106795556,-15,8,4235,35,-41,-14,4,-3,19,387.9545
106800558,-13,17,4237,40,-44,-15,4,-3,19,387.95712
106805556,-3,14,4264,36,-43,-17,5,-3,19,387.9451
106810558,12,-1,4228,35,-42,-16,5,-3,19,387.96286
106815556,-19,11,4241,39,-41,-16,4,0,19,387.9357
106820558,-1,-14,4210,32,-39,-13,4,0,19,387.9519
106825556,14,3,4237,37,-44,-14,3,-2,19,387.9467
106830558,-14,-10,4241,34,-40,-12,3,-2,19,387.96024
106839556,-7,-14,4248,38,-41,-15,4,-2,20,387.95868
106841558,15,4,4244,36,-41,-14,4,-2,20,387.96182
106845556,0,-22,4251,35,-40,-16,5,-2,20,387.96182
106850558,4,0,4211,36,-41,-13,5,-2,20,387.9143
106855556,9,-6,4232,36,-43,-15,5,-1,18,387.93155
106860558,-1,2,4223,37,-42,-13,4,-1,18,387.93414
106865556,11,1,4237,38,-39,-15,4,-1,20,387.9331
106870558,5,0,4220,38,-42,-16,5,-2,20,387.9357
106875556,2,1,4209,36,-42,-14,5,-2,20,387.92892
106880558,4,-20,4227,38,-44,-16,5,-2,20,387.9467
106885556,-9,-3,4253,31,-41,-17,5,-2,20,387.94092
106890558,10,-4,4219,36,-43,-17,2,-1,21,387.95712
106895556,-4,-7,4218,37,-41,-15,2,-1,21,387.96964
106900558,1,-26,4246,38,-41,-13,5,-1,19,387.97382
106905556,3,-3,4229,38,-43,-17,5,-1,19,387.99106
106910558,4,17,4206,35,-40,-14,5,-3,20,387.96286
106915556,-19,7,4224,38,-41,-15,5,-3,20,387.97226
106920558,-4,-16,4214,36,-39,-14,5,-1,17,387.95868
106925556,3,-10,4233,38,-40,-14,5,-1,17,387.98166
106930558,18,-8,4241,38,-43,-16,2,-1,21,387.95032
106939556,-7,-19,4243,34,-43,-16,4,-2,19,387.96545
106941558,-3,-4,4208,36,-42,-15,4,-2,19,387.96545
106945556,-2,11,4215,39,-40,-14,4,-2,19,387.95868
106950558,-5,8,4239,36,-40,-14,4,-3,20,387.93414
106955556,9,3,4231,38,-42,-14,4,-3,20,387.95294
106960558,7,-1,4226,32,-40,-16,4,-3,19,387.93832
106965556,2,-8,4213,37,-44,-19,4,-3,19,387.9044
106970558,9,-7,4243,33,-43,-13,4,-1,18,387.9237
106975556,19,-1,4232,36,-41,-14,4,-1,18,387.93155
106980558,-1,-12,4220,37,-41,-18,5,-3,17,387.9451
106985556,0,12,4236,32,-41,-16,5,-3,17,387.94354
106990558,-9,4,4242,38,-44,-16,4,-2,17,387.91586
106995556,0,0,4233,36,-42,-18,4,-2,17,387.9279
107000558,-1,7,4240,36,-40,-16,5,-1,18,387.91327
107005556,8,6,4228,36,-41,-14,5,-1,18,387.9185
107010558,-13,2,4227,35,-41,-15,5,-2,18,387.96024
107015556,-8,10,4252,35,-41,-15,5,-2,18,387.96704
107020558,4,7,4228,33,-36,-15,4,-3,20,387.96286
107025556,15,-7,4228,38,-44,-14,4,-3,20,387.9373
107030558,10,-1,4254,38,-41,-15,3,-2,18,387.9806
107039556,8,0,4226,37,-42,-14,3,-2,18,387.9331
107041558,-9,16,4265,35,-43,-14,6,-1,20,387.9331
107045556,9,-1,4223,35,-41,-15,6,-1,20,387.9425
107050558,5,-6,4237,35,-40,-13,4,-1,19,387.94354
107055556,-9,-5,4216,39,-40,-15,4,-1,19,387.96442
107060558,16,-19,4221,39,-41,-15,4,-2,20,387.9373
107065556,4,-12,4213,35,-40,-17,4,-2,20,387.9279
107070558,6,0,4218,34,-41,-18,4,-2,20,387.9545
107075556,22,-2,4241,36,-40,-16,5,-2,20,387.96545
107080558,-1,9,4240,34,-41,-17,5,-2,20,387.94092
107085556,1,12,4248,36,-39,-14,6,-2,23,387.96704
107090558,1,-5,4230,39,-42,-16,6,-2,23,387.9373
107095556,-4,-11,4235,38,-41,-18,5,-1,18,387.94092
107100558,12,-11,4224,35,-43,-15,5,-1,18,387.9467
107105556,-2,12,4215,40,-42,-16,2,-1,20,387.9373
107110558,2,-8,4252,38,-43,-17,2,-1,20,387.96704
107115556,1,10,4237,33,-41,-14,3,-1,18,387.93832
107120558,-8,11,4248,37,-42,-16,3,-1,18,387.93832
107125556,-24,-9,4195,38,-43,-17,5,-3,21,387.95712
107130558,-6,6,4215,36,-38,-13,5,-3,21,387.97226
107139556,-2,11,4241,38,-41,-14,5,-1,21,387.95868
107141558,24,-21,4233,35,-45,-15,5,-1,21,387.95868
107145556,1,-13,4237,38,-44,-15,6,-3,21,387.93832
107150558,9,-1,4233,35,-39,-16,6,-3,21,387.96286
107155556,-5,6,4240,35,-41,-16,3,-2,21,387.96704
107160558,0,3,4240,36,-45,-17,3,-2,21,387.92892
107165556,-2,0,4229,37,-43,-16,5,-2,22,387.9451
107170558,-11,-2,4239,38,-42,-15,5,-2,22,387.92215
107175556,1,10,4237,39,-42,-15,5,-3,19,387.93832
107180558,-8,8,4240,37,-40,-15,5,-3,19,387.96704
107185556,5,3,4224,37,-42,-13,3,-1,18,387.96704
107190558,-2,-4,4249,37,-43,-11,3,-1,18,387.94928
107195556,-11,11,4219,39,-43,-15,5,-3,20,387.9451
107200558,7,-2,4236,35,-43,-17,5,-3,20,387.9425
107205556,14,2,4243,36,-41,-16,5,-1,21,387.97485
107210558,-2,-1,4205,33,-41,-18,5,-1,21,387.97748
107215556,16,9,4212,37,-45,-17,6,-2,19,387.96024
107220558,-7,10,4239,38,-43,-16,6,-2,19,387.9545
107225556,-3,18,4247,36,-41,-17,5,-2,19,387.93988
107230558,-5,9,4238,36,-41,-16,5,-2,19,387.94354
107239556,-20,-7,4215,38,-41,-16,4,-1,20,387.9211
107241558,3,-13,4232,40,-41,-14,4,-1,20,387.9211
107245556,-7,6,4246,36,-42,-17,4,0,19,387.94354
107250558,12,3,4246,37,-39,-12,4,0,19,387.9451
107255556,-2,-11,4232,36,-41,-14,4,-1,19,387.9425
107260558,-12,-12,4251,36,-42,-15,4,-1,19,387.95294
107265556,6,-11,4217,37,-39,-15,4,-4,20,387.9331
107270558,-8,10,4248,37,-43,-14,4,-4,20,387.9425
107275556,-1,8,4268,36,-37,-14,4,-1,22,387.9425
107280558,-3,2,4225,35,-44,-17,4,-1,22,387.94772
107285556,2,-9,4249,37,-42,-17,4,-1,17,387.9806
107290558,14,-12,4215,38,-42,-13,5,-1,17,387.9451
107295556,-11,-4,4230,34,-40,-15,5,-1,17,387.95554
107300558,9,-9,4233,38,-41,-16,4,-2,20,387.93988
107305556,-10,-10,4249,38,-40,-17,4,-2,20,387.96442
107310558,-3,31,4220,36,-44,-15,3,-1,20,387.9467
107315556,21,6,4246,35,-38,-15,3,-1,20,387.97903
107320558,23,12,4240,37,-42,-15,5,-1,24,387.94772
107325556,25,-9,4226,35,-42,-15,5,-1,24,387.9467
107330558,-11,10,4229,39,-40,-13,5,-1,20,387.9519
107339556,-3,25,4229,37,-41,-14,4,-1,19,387.94772
